group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,552872800.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,505448000.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,542842500.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,593388600.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,531330500.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,521290200.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,531888800.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,551403500.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,510403500.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,559883300.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,535510600.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,521212500.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,493634200.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,534043800.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,523825900.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,503335800.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,513258600.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,524482900.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,525848200.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,507102200.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,512595200.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,522935700.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,592317500.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,507550000.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,567382400.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,569712100.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,529687400.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,510021200.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,495098400.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,501557400.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,502237000.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,531722200.0,ns,1
