group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,509738100.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,544316200.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,437890000.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,407710900.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,399935500.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,414569300.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,406849200.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,406278100.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,405155500.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,424392800.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,412160100.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,424536700.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,407140800.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,401027100.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,410469400.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,404531100.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,401056400.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,398935300.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,405609900.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,422559400.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,440423400.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,408810300.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,426151100.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,412710700.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,430951800.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,440010500.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,402831600.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,397785200.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,397942700.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,408922700.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,411639800.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,482159300.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,478637100.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,477450800.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,412295500.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,399823400.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,400046600.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,409557600.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,391068200.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,439242200.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,472376600.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,491861200.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,418598100.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,457471800.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,481135000.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,415697200.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,404755200.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,399174400.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,414687500.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,400725800.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,393065000.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,428806200.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,400055600.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,393611800.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,394015800.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,403788900.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,394711700.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,402562900.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,391553000.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,428808600.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,402228800.0,ns,1
benchmarks,create_data_items_in_parallel,838860800,16777216,bytes,489892400.0,ns,1
