group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,853145200.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,691749500.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,682499800.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,750789900.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,765483000.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,834824200.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,809980800.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,912157000.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,807471600.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,954538900.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,975074300.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,849817400.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,810022000.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,883562700.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,865112900.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,819316600.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,779830300.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,777336500.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,802063100.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,814046000.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,833175700.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,809035600.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,747856100.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,779916900.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,749451400.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,768238700.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,960181300.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,789580500.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,743881800.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,792778100.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,767803700.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,768442600.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,959103100.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,784004400.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,752481400.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,758548000.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,808770800.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,758459400.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,792829500.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,766368900.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,848285100.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,756433000.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,809142900.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,762661100.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,798422300.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,771959900.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,794688100.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,772704500.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,782117000.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,796464800.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,684805000.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,728662600.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,690773600.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,750497600.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,773337800.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,781982300.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,760862300.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,756699800.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,1018596800.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,789291100.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,793452900.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,760638000.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,789562300.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,766113900.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,802366300.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,753645300.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,793765000.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,900640200.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,806954700.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,779428700.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,821433600.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,785146700.0,ns,1
benchmarks,create_bundle_from_data_items,524288000,1048576,bytes,854946000.0,ns,1
